POI_INDEX,ENG_NAME,TOTAL_REVIEWS,RANKING,RATINGS,ADDRESS,OPENING_HOURS,ATTRIBUTES_CRAWLED_TIME
1425,ThomsonFlyover,0,1425,,"ThomsonFlyover,Singapore",,2020-02-12 17:12:56.975046
1426,UnionSquare,0,1426,,"2HavelockRoad,#02-04/05/06/07HavelockII,Singapore079027",,2020-02-12 17:13:16.226462
1427,ImageSpa,0,1427,,"Blk204BedokNorthStreet1#01-409|Besideocbcbank,Singapore460204,Singapore",,2020-02-12 17:13:48.024486
1428,NewVSpa,0,1428,,"1YuanChingRoadSuperbowlJurong|#02-03JurongSuperbowl,Jurong618640,Singapore",,2020-02-12 17:14:41.985881
1429,EncounterReallifeSuspenseGame,0,1429,,"454AGeylangRoad,Singapore389413,Singapore",,2020-02-12 17:19:48.455427
1430,ShangriLaHotelSingapore,0,1430,,"22OrangeGroveRoad,Singapore258350",,2020-02-12 17:20:14.158267
1431,JasIndulgeNailSpa,0,1431,,"154WestCoastRoadWestCoastPlaza|WestCoastPlaza,#02-16,Singapore127371,Singapore",,2020-02-12 17:20:39.321881
1432,JitterbugsSwingapore,0,1432,,"9RafflesBoulevard,Singapore",,2020-02-12 17:21:15.182561
1433,ChuanPark,0,1433,,"Block248,LorongChuan,ChuanPark,Singapore",,2020-02-12 17:21:52.846259
1434,JalanKupangSingapore,0,1434,,"JalanKupang,468629Singapore",,2020-02-12 17:22:30.759880
1435,Casafina,0,1435,,Singapore,,2020-02-12 17:23:14.345999
1436,AtosWellness,0,1436,,"1ColemanStreetTheAdelphi|#03-28,Singapore179803,Singapore",,2020-02-12 17:23:44.763307
1437,PeaceMansion,0,1437,,"SophiaRd,Singapore",,2020-02-12 17:24:23.044338
1438,lyfSMU,0,1438,,"71-77StamfordRd,Singapore178895StamfordRd,Singapore178895",,2020-02-12 17:24:51.214624
1439,Culinaryon,0,1439,,"1RafflesPlace|#04-63,Tower2,Singapore048616,Singapore",,2020-02-12 17:25:29.166317
1440,KenkoWellnessSpa,0,1440,,"6RafflesBoulevardMarinaSquare|#01-211,MarinaSquare,Singapore039594,Singapore",,2020-02-12 17:26:09.405929
1441,TheAnimalResort,0,1441,,"T81,SeletarWestFarmway,Seletar,North,Singapore798061,Singapore",,2020-02-12 17:26:36.942083
1442,FaceBistro,0,1442,,"25CLorongLiputHollandVillage|HollandVillage,Singapore277735,Singapore",,2020-02-12 17:27:14.244230
1443,WhitePandaMassage,0,1443,,"148ArabStreet,Singapore199831,Singapore",,2020-02-12 17:27:47.533672
1444,UrbanHomme,0,1444,,"80MarineParadeRoadParkwayParade|#05-15/16,Singapore449269,Singapore",,2020-02-12 17:28:23.146652
1445,FilSkinBodySpaIntelligence,0,1445,,"21AmberRoadChineseSwimmingClub,Singapore439870,Singapore",,2020-02-12 17:28:53.699897
1446,KirayFaceandBodySpa,0,1446,,"7TanjongPagarPlaza|#02-111,Singapore81007,Singapore",,2020-02-12 17:29:33.308425
1447,JawedHabib,0,1447,,"279TanjongKatongRoad,Singapore437062,Singapore",,2020-02-12 17:29:58.533544
1448,GreenBeautySolutions,0,1448,,"442ClementiAve3|#01-85,Singapore120442,Singapore",,2020-02-12 17:30:22.290695
1449,TheSpaatMandarinOrientalSingapore,0,1449,,"5RafflesAvenueMandarinoriental|5RafflesAvenueLevel5,Singapore039797,Singapore",,2020-02-12 17:30:56.825521
1450,TheOrientalSpaChamber,0,1450,,"50MosqueStreetPorcelainHotel,Singapore059528,Singapore",,2020-02-12 17:31:34.407782
1451,DialogueintheDarkSingapore,0,1451,,"535ClementiRoad#01NgeeAnnPolytechnic03|NgeeAnnPolytechnic,Singapore599489,Singapore",,2020-02-12 17:32:01.495170
1452,NaturelandSpa,0,1452,,"160OrchardRoadOgOrchardPoint|No.B1-12/13,Singapore238842,Singapore",,2020-02-12 17:32:28.240399
1453,SnugAsBug,0,1453,,"75ALoewenRoad,Singapore248851,Singapore",,2020-02-12 17:33:08.586084
1454,PapaPoika,0,1454,,"290OrchardRoadTheParagon|#05-30a,Singapore238859,Singapore",,2020-02-12 17:33:37.732328
1455,Spaboutique,0,1455,,"6NassimRoad,Singapore258373,Singapore",,2020-02-12 17:34:25.552914
1456,MassageMaster,0,1456,,"341BedokRoad|SimpangBedok,Singapore469522,Singapore",,2020-02-12 17:35:37.234390
1457,EsBoudoirARC,0,1457,,"460AlexandraRoadPsaBuilding|#02-14Arc,Singapore119963,Singapore",,2020-02-12 17:36:03.694949
1458,BaybeatsFestival,0,1458,,"1EsplanadeDrive,Singapore038981Singapore",,2020-02-12 17:36:35.741913
1459,StadiumWaterfront,0,1459,,"2StadiumWalk,Singapore,Singapore",,2020-02-12 17:37:09.045615
1460,IMFlashSpore,0,1460,,Singapore,,2020-02-12 17:37:41.422629
1461,UrbaneNomads,0,1461,,"VariousVenues,SingaporeSingapore",,2020-02-12 17:38:22.433091
1462,SpaBotanica,0,1462,,"2BukitManisRoad,Sentosa,Singapore099891",,2020-02-12 17:39:00.424150
1463,WooBar,0,1463,,"21OceanWayWSingaporeSentosaCoveHotel|WSingapore-SentosaCove,Singapore098374,Singapore",,2020-02-12 17:39:37.689634
1464,NassimRd,0,1464,,"NassimRd,Singapore",,2020-02-12 17:40:06.812822
1465,BukitCherminBoardwalk,0,1465,,"BukitCherminRoad,Singapore,Singapore",,2020-02-12 17:40:35.456797
1466,StudioLounge,0,1466,,"36KeongSaikRoad,Singapore,Singapore",,2020-02-12 17:41:02.196645
1467,LorongAhSoo,0,1467,,"LorAhSoo,Singapore,Singapore",,2020-02-12 17:41:30.815355
1469,PauseMassageSpa,0,1469,,"26AChaiCheeRoad|#01-401,Singapore461026,Singapore",,2020-02-12 17:42:25.059423
1470,VSpa,0,1470,,"80MarineParadeCentralMarineParadePromenade|#01/02-780,Singapore440080,Singapore",,2020-02-12 17:42:44.370527
1471,DondeLimousinE,0,1471,,"8KakiBukitRoad2#03-05RubyWarehouseComplex,Singapore417841,Singapore",,2020-02-12 17:43:13.935271
1472,ShengJiaTemple,0,1472,,"3TebingLn,Singapore828849,Singapore",,2020-02-12 17:43:34.123357
1473,FGASingapore,0,1473,,"15PlayfairRoadFga@Playfair,Singapore367987,Singapore",,2020-02-12 17:43:56.177326
1474,MEROskin,0,1474,,"10AnsonRoadInternationalPlazaFloor03Unit3435|InternationalPlaza,Singapore079903,Singapore",,2020-02-12 17:44:20.370440
1475,PureBlissSpa,0,1475,,"201ETampinesStreet23#01-112,Singapore527201,Singapore",,2020-02-12 17:44:46.098144
1476,ODWellness,0,1476,,"83UpperEastCoastRoadGoodwillCourt,Singapore455221,Singapore",,2020-02-12 17:45:11.665813
1477,XpressFootWellness,0,1477,,"5SengkangSquare#02-02SengkangMrtStation|SengkangMrtStation,Singapore545062,Singapore",,2020-02-12 17:45:46.482892
1478,SmartCraft,0,1478,,"756UpperSerangoonRoadUpperSerangoonShoppingCentre|UpperSerangoonShoppingCentre,Unit03-19,Singapore534626,Singapore",,2020-02-12 17:46:10.003103
1479,HealingTouchSpa,0,1479,,"199UpperThomasRoad,Singapore574342,Singapore",,2020-02-12 17:46:32.259696
1480,AdelineBeauty,0,1480,,"155ARochorRoad|BugisVillage,Singapore188430,Singapore",,2020-02-12 17:47:04.492376
1481,AntiOxidant,0,1481,,"1ThomsonRidgeThomsonRidge,Singapore574633,Singapore",,2020-02-12 17:47:33.834490
1482,JenniferLimArt,0,1482,,"224Lorong8ToaPayoh,Singapore310224,Singapore",,2020-02-12 17:47:44.122270
1483,UniqueSpa,0,1483,,"128RangoonRoad,Singapore218406,Singapore",,2020-02-12 17:48:04.480470
1484,SreeMahaMariammanTemple,0,1484,,"251YishunAvenue3,Singapore769061,Singapore",,2020-02-12 17:48:27.284673
1486,StudioLounge,0,1486,,"36KeongSaikRoad,Singapore,Singapore",,2020-02-12 17:49:28.839053
1487,LorongAhSoo,0,1487,,"LorAhSoo,Singapore,Singapore",,2020-02-12 17:49:53.988206
1488,MEROskin,0,1488,,"10AnsonRoadInternationalPlazaFloor03Unit3435|InternationalPlaza,Singapore079903,Singapore",,2020-02-12 17:50:14.801722
1489,DondeLimousinE,0,1489,,"8KakiBukitRoad2#03-05RubyWarehouseComplex,Singapore417841,Singapore",,2020-02-12 17:50:34.566729
1490,CitybytheWaterKickScooterTour,0,1490,,,,2020-02-12 17:50:53.800399
1491,AmaraSanctuaryResortSentosaDeluxeRoomwithGardenorSeaView,0,1491,,"1LarkhillRoad,Singapore099394",,2020-02-12 17:51:18.471365
1492,,0,1492,,,,2020-02-12 17:51:38.756403
1493,IONOrchardAerialFeatofDanceonWallFeaturingBANDALOOP,0,1493,,"2OrchardTurn,IONOrchardSingapore238801",,2020-02-12 17:52:04.460681
1494,WoodlandsTownGarden,0,1494,,"WoodlandsCentreRoad|adjacenttoBukitTimahExpressway,Singapore738927,Singapore",,2020-02-12 17:52:33.540923
1495,Japan,0,1495,,"BedokNorthAvenue1,Singapore,UnitedStates",,2020-02-12 17:53:04.420253
1496,HUBSingapore,0,1496,,"113SomersetRd,Singapore",,2020-02-12 17:53:39.640968
1497,SpaBotanica,0,1497,,"2BukitManisRoad,Sentosa,Singapore099891",,2020-02-12 17:54:10.301944
1498,WooBar,0,1498,,"21OceanWayWSingaporeSentosaCoveHotel|WSingapore-SentosaCove,Singapore098374,Singapore",,2020-02-12 17:54:35.624896
1499,UrbaneNomads,0,1499,,"VariousVenues,SingaporeSingapore",,2020-02-12 17:54:59.727090
1501,AntiOxidant,0,1501,,"1ThomsonRidgeThomsonRidge,Singapore574633,Singapore",,2020-02-12 17:55:52.311986
1502,SpaClubAtBeachRoad,0,1502,,"75BeachRoadFloor01FuYuenBuilding00,Singapore189689,Singapore",,2020-02-12 17:56:17.549862
1503,FGASingapore,0,1503,,"15PlayfairRoadFga@Playfair,Singapore367987,Singapore",,2020-02-12 17:56:38.741343
1504,SmartCraft,0,1504,,"756UpperSerangoonRoadUpperSerangoonShoppingCentre|UpperSerangoonShoppingCentre,Unit03-19,Singapore534626,Singapore",,2020-02-12 17:57:00.387388
1505,ShengJiaTemple,0,1505,,"3TebingLn,Singapore828849,Singapore",,2020-02-12 17:57:16.752457
1506,PauseMassageSpa,0,1506,,"26AChaiCheeRoad|#01-401,Singapore461026,Singapore",,2020-02-12 17:57:36.945985
1507,VSpa,0,1507,,"80MarineParadeCentralMarineParadePromenade|#01/02-780,Singapore440080,Singapore",,2020-02-12 17:57:58.218133
1508,PureBlissSpa,0,1508,,"201ETampinesStreet23#01-112,Singapore527201,Singapore",,2020-02-12 17:58:14.685066
1509,WellaholicClarkeQuayOutlet,0,1509,,"2HavelockRoadHavelock2|HavelockIIMall,#01-34,Singapore059763,Singapore",,2020-02-12 17:58:34.656729
1510,BeyondBeauty,0,1510,,"50JurongGatewayRoadJem|#03-41,Singapore608549,Singapore",,2020-02-12 17:59:16.193940
1511,Shanthinis,0,1511,,"93SyedAlwiRoad,Singapore207669,Singapore",,2020-02-12 17:59:37.970253
1512,DevotionBeautique,0,1512,,"402OrchardRoadDelfiOrchard|#03-18DelfiOrchard,Singapore238876,Singapore",,2020-02-12 17:59:57.562002
1513,CeciliaWestberryBeautySpa,0,1513,,"Blk6HollandClose|#01-20,Singapore278705,Singapore",,2020-02-12 18:00:19.041444
1514,GraciousNailBeaute,0,1514,,"171EastCoastRoad|#01-05,Singapore428876,Singapore",,2020-02-12 18:00:39.404702
1515,AuraRoyalisSpa,0,1515,,"83Lorong2ToaPayoh#01-449ToaPayohPeakview,Singapore310083,Singapore",,2020-02-12 18:00:59.162466
1516,SpaSauvignon,0,1516,,"71BussorahStreet,Singapore199484,Singapore",,2020-02-12 18:01:26.137578
1517,KenkoReflexologyandFishSpa,0,1517,,"30RafflesAvenue#02-08SingaporeFlyer,Singapore039803,Singapore",,2020-02-12 18:02:05.426145
1518,ArtGlassSolutions,0,1518,,"30KuoChuanAvenue,Singapore426926,Singapore",,2020-02-12 18:02:36.630212
1519,AshiFootReflexology,0,1519,,"914EastCoastRoadTheDomain|#01-05TheDomain,Singapore459108,Singapore",,2020-02-12 18:03:03.320336
1521,RoseSPA,0,1521,,"531AngmokioAve10|#01-2437,Singapore560531,Singapore",,2020-02-12 18:04:02.835892
1522,WaterSpa,0,1522,,"43ACraigRoad,Singapore,Singapore",,2020-02-12 18:04:41.880241
1523,AshiFootReflexology,0,1523,,"415YishunAvenue11|#01-317,Singapore760415,Singapore",,2020-02-12 18:05:06.066375
1524,NatureForestSpa,0,1524,,"62BPagodaStreet,Singapore059221,Singapore",,2020-02-12 18:05:31.468452
1525,AdelineBeauty,0,1525,,"Blk510BishanStreet13|#02-05,Singapore570510,Singapore",,2020-02-12 18:05:51.373422
1526,FrangipaniWellnessSpa,0,1526,,"18ABaghdadStreet#02-01,Singapore199657,Singapore",,2020-02-12 18:06:15.072040
1527,CHITheSpaatShangriLa,0,1527,,"22OrangeGroveRoadShangri-LaHotel|Level1,GardenWing,Shangri-LaHotel,Singapore258350,Singapore",,2020-02-12 18:06:42.618931
1528,FishSpaReflexology,0,1528,,"ChangiAirportT1,Transit,Singapore819642,Singapore",,2020-02-12 18:07:03.866445
1529,BeRelax,0,1529,,"80AirportBoulevardChangiAirportTerminal1|T3,ChangiAirportSingapore,Changi819642,Singapore",,2020-02-12 18:07:27.727121
1530,AyurllyAyurvedicSpa,0,1530,,"2SerangoonRoadTheVerge#051311,Singapore218227,Singapore",,2020-02-12 18:07:49.070077
1531,BoutiqueSpaPteLtd,0,1531,,"401HavelockRoadHotelMiramar|HotelMiramar#04-07EastWingLevel4,Singapore169631,Singapore",,2020-02-12 18:08:10.177873
1532,OneOneReflexologyHealthcareCenter,0,1532,,"22ASmithStreet|ChinatownFoodSteet,Singapore058936,Singapore",,2020-02-12 18:08:35.355363
1533,HealingTouch,0,1533,,"5TankRd|NagaratharBldg#01-01/02,RiverValleyBranch,Singapore238061,Singapore",,2020-02-12 18:08:52.736663
1534,SanteExpressFootSpa,0,1534,,"Blk44OwenRoad#01-305|NearFarrerParkMRT,Singapore210044,Singapore",,2020-02-12 18:09:20.355082
1535,Natureland,0,1535,,"491RiverValleyRoad#02-01ValleyPoint|ValleyPoint,Singapore248371,Singapore",,2020-02-12 18:09:38.520392
1536,MaplewoodPark,0,1536,,"LorAhSoo,Singapore,Singapore",,2020-02-12 18:09:58.755163
1537,PasirLabaCamp,0,1537,,Singapore,,2020-02-12 18:10:22.568549
1538,SungaporeCultUndergroundFilmFestival,0,1538,,"GoldenMileTower,Singapore,Singapore",,2020-02-12 18:10:41.451242
1539,AtmosphereBalloon,0,1539,,"Goreme,Turkey",,2020-02-12 18:11:02.722604
1540,OneKindHouse,0,1540,,"136BLorJTelokKurau,Singapore,Singapore",,2020-02-12 18:11:25.299767
1541,KinTeckTong,0,1541,,"848SimsAvenue#01-738|Eunos,Singapore400848,Singapore",,2020-02-12 18:12:12.562487
1542,Spalogy,0,1542,,"34CraigRoadChinatownPlaza|#02-10ChinatownPlaza,Singapore089673,Singapore",,2020-02-12 18:12:37.474368
1543,NaturelandMassageTherapy,0,1543,,"907EastCoastRoadSpringvale|#01-04/05Springvale,Singapore459107,Singapore",,2020-02-12 18:12:58.620046
1544,AmaraSanctuaryResortSentosaTwoBedroomVilla,0,1544,,"1LarkhillRoad,Singapore099394",,2020-02-12 18:13:23.257143
1545,marymountsingapore,0,1545,,"MarymountRd,Singapore,Singapore",,2020-02-12 18:13:44.729194
1546,SungaporeCultUndergroundFilmFestival,0,1546,,"GoldenMileTower,Singapore,Singapore",,2020-02-12 18:14:05.256396
1547,AtmosphereBalloon,0,1547,,"Goreme,Turkey",,2020-02-12 18:14:28.088738
1548,AshiFootReflexology,0,1548,,"914EastCoastRoadTheDomain|#01-05TheDomain,Singapore459108,Singapore",,2020-02-12 18:14:49.878460
1549,AshiFootReflexology,0,1549,,"415YishunAvenue11|#01-317,Singapore760415,Singapore",,2020-02-12 18:15:12.052233
1551,RoseSPA,0,1551,,"531AngmokioAve10|#01-2437,Singapore560531,Singapore",,2020-02-12 18:15:53.415502
1552,NatureForestSpa,0,1552,,"62BPagodaStreet,Singapore059221,Singapore",,2020-02-12 18:16:13.793301
1553,AdelineBeauty,0,1553,,"Blk510BishanStreet13|#02-05,Singapore570510,Singapore",,2020-02-12 18:16:34.330154
1554,OneKindHouse,0,1554,,"136BLorJTelokKurau,Singapore,Singapore",,2020-02-12 18:16:55.585229
1555,UpdogStudio,0,1555,,"902EastCoastParkway,BlockB,#02-05APlayground@BigSplash,Singapore",,2020-02-12 18:17:19.698744
1556,FusionopolisOne,0,1556,,"1FusionopolisPl,Singapore,Singapore",,2020-02-12 18:17:39.777920
1557,StellaWellnessCentre,0,1557,,"No.1NetheravonRoadVillageHotelChangi|01-03a,Singapore508502,Singapore",,2020-02-12 18:18:04.642881
1558,BRIX,0,1558,,"10ScottsRoadGrandHyattSingapore|GrandHyattSingapore,Singapore228211,Singapore",,2020-02-12 18:18:26.376896
1559,PineSpa,0,1559,,"15PurvisStreet,Singapore188594,Singapore",,2020-02-12 18:18:45.173124
1560,ImperialAppleSpa,0,1560,,"171TrasStreetUnionBuilding|UnionBuilding,Singapore079025,Singapore",,2020-02-12 18:19:05.099996
1561,NIWADOTCMWELLNESS,0,1561,,"10UpperCrossStreet|Chinatown,Singapore058328,Singapore",,2020-02-12 18:19:31.098849
1562,TangDynastyMassageSpa,0,1562,,,,2020-02-12 18:20:03.218912
1563,ThePinkRoomInternationalNailAcademy,0,1563,,"10AnsonRoadInternationalPlaza|#36-01A,InternationalPlaza,OppositeTanjongPagarMRT,Singapore079903,Singapore",,2020-02-12 18:20:36.050588
1564,LushSpa,0,1564,,"80MountPleasantRoadSingaporePoloClub|80MountPleasantRoad,Singapore298334,Singapore",,2020-02-12 18:21:11.990829
1565,AAWellnessSpa,0,1565,,"233BVictoriaStreet,Singapore188026,Singapore",,2020-02-12 18:21:42.028709
1566,PorcelainFaceSpa,0,1566,,"15CantonmentRoad,Singapore89739,Singapore",,2020-02-12 18:22:13.542378
1567,FourSeasonsSpa,0,1567,,"190OrchardBoulevardFourSeasonsHotel|Level3,Singapore248646,Singapore",,2020-02-12 18:22:39.649807
1568,SpaEsprit,0,1568,,"8DDempseyRoad|#02-01,Singapore249672,Singapore",,2020-02-12 18:23:09.357553
1569,HealthStepFootReflexologyCentre,0,1569,,"4ALorongMambongHollandVillage,Singapore277672,Singapore",,2020-02-12 18:23:41.078216
1570,UltimateMagic,0,1570,,"3BRiverValleyRoad#01-08theFoundry|TheArenainClarkeQuay,Singapore179021,Singapore",,2020-02-12 18:24:12.636780
1571,PunggolContainerPark,0,1571,,"50PunggolEastTebingLane,Singapore828826,Singapore",,2020-02-12 18:24:56.416171
1572,BaoZhiLinFootReflexologyAndTraditionalChineseMassage,0,1572,,"|Block634BukitBatokCentral,#02-110,Singapore650634,Singapore",,2020-02-12 18:25:32.838622
1573,HanzAutowerks,0,1573,,"320UbiAvenue1KampungUbiEstate|#07-537,Singapore400320,Singapore",,2020-02-12 18:26:04.101300
1574,KampongBuangkok,0,1574,,"OffYioChuKangRoad,Singapore,Singapore",,2020-02-12 18:26:32.722726
1575,CaribbeanSpa,0,1575,,"|3ChangiBusinessParkCentral1,Singapore486037,Singapore",,2020-02-12 18:27:01.162801
1576,NewEarthSpa,0,1576,,"58MarineTerrace#01-59MarineTerraceHaven,Singapore440058,Singapore",,2020-02-12 18:27:29.428006
1577,SriBayuBalineseSpa,0,1577,,"959UpperSerangoonRoad,Singapore534718,Singapore",,2020-02-12 18:28:03.780487
1578,MaxicabookingSG,0,1578,,"Singapore,Singapore730437,Singapore",,2020-02-12 18:28:31.207334
1579,DONNBeautyArtistry,0,1579,,"Blk253ChoaChuKangAvenue1KeatHongShoppingCentre|#01-08AKeatHongShoppingCentre,Singapore680253,Singapore",,2020-02-12 18:28:56.923324
1580,TourEzee,0,1580,,"73AyerRajahCrescent#01-19JtcLaunchpad@one-north,Singapore139952,Singapore",,2020-02-12 19:19:44.505593
1581,BukitPanjangHawkerCentreandMarket,0,1581,,"259BukitPanjangRingRoadBukitPanjangNewTown,Singapore671259,Singapore",,2020-02-12 19:20:26.644597
1582,,0,1582,,,,2020-02-12 19:21:16.664115
1583,HSBCTreeTopWalk,0,1583,,"MacRitchieReservoir,Singapore17Singapore",,2020-02-12 19:21:59.190645
1584,FocusHairdressing,0,1584,,"5KoekRoad,#01-21/28,CuppagePlaza,Singapore228796",,2020-02-12 19:22:42.312186
1585,YewTee,0,1585,,"21ChoaChuKangNorth6,Singapore",,2020-02-12 19:23:24.381425
1586,CityPlaza,0,1586,,"CityPlaza,Singapore",,2020-02-12 19:45:58.530365
1587,BRIX,0,1587,,"10ScottsRoadGrandHyattSingapore|GrandHyattSingapore,Singapore228211,Singapore",,2020-02-12 19:46:10.082371
1588,ChurchOfTheGoodShepherd,0,1588,,"2DundeeRd,Singapore,Singapore",,2020-02-12 19:46:31.565193
1589,UltimateMagic,0,1589,,"3BRiverValleyRoad#01-08theFoundry|TheArenainClarkeQuay,Singapore179021,Singapore",,2020-02-12 19:46:43.561912
1590,PorcelainFaceSpa,0,1590,,"15CantonmentRoad,Singapore89739,Singapore",,2020-02-12 19:46:54.263496
1591,FourSeasonsSpa,0,1591,,"190OrchardBoulevardFourSeasonsHotel|Level3,Singapore248646,Singapore",,2020-02-12 19:47:06.280328
1592,LushSpa,0,1592,,"80MountPleasantRoadSingaporePoloClub|80MountPleasantRoad,Singapore298334,Singapore",,2020-02-12 19:47:19.414268
1593,AAWellnessSpa,0,1593,,"233BVictoriaStreet,Singapore188026,Singapore",,2020-02-12 19:47:41.009104
1594,,0,1594,,,,2020-02-12 19:47:59.764578
1595,TapDance,0,1595,,"Singapore,Singapore",,2020-02-12 19:48:20.146223
1596,TimeCapsule,0,1596,,"AlongSingaporeRiver,Singapore,Singapore",,2020-02-12 19:48:38.668300
1597,KangJiaMassageSingapore,0,1597,,"Blk118AljuniedAve2#01-106,Singapore380118,Singapore",,2020-02-12 19:48:55.350526
1598,DrSpa,0,1598,,"9TanQueeLanStreet#01-02TanqueelanSuites,Singapore188098,Singapore",,2020-02-12 19:49:09.372660
1599,JeanYipLoft,0,1599,,"307NewBridgeRoadJeanYipLoft,Singapore088757,Singapore",,2020-02-12 19:49:21.517467
1600,BeautyHope,0,1600,,"Blk261WaterlooStreetWaterlooCentre|#02-42,Singapore180261,Singapore",,2020-02-12 19:49:34.166848
1601,SpaThePlaza,0,1601,,"7500ABeachRoadThePlaza|#01-302ThePlaza,Singapore199591,Singapore",,2020-02-12 19:49:46.102360
1602,IndulgenceBeautyBoutiqueFaceAndBodyWellness,0,1602,,"1TanjongPagarplaza|#02-34,Singapore088437,Singapore",,2020-02-12 19:49:58.274348
1603,SpaLifestyleBeautyCare,0,1603,,"709EastCoastRoadFrankelEstate|shophousesalongSiglapCentre,Singapore459064,Singapore",,2020-02-12 19:50:11.117360
1604,LeSpa,0,1604,,"16AChunTinRoad,Singapore599603,Singapore",,2020-02-12 19:50:24.989205
1605,LadyFairBeautyCentre,0,1605,,"117SerangoonRoad,Singapore218022,Singapore",,2020-02-12 19:50:36.439919
1606,JeanYipLoft,0,1606,,"307NewBridgeRoadJeanYipLoft,Singapore088757,Singapore",,2020-02-12 19:50:47.896127
1607,BeautyHope,0,1607,,"Blk709AngMoKioAvenue8|#01-2605,Singapore560709,Singapore",,2020-02-12 19:51:00.341435
1608,BeautyHope,0,1608,,"Blk261WaterlooStreetWaterlooCentre|#02-42,Singapore180261,Singapore",,2020-02-12 19:51:13.230832
1609,GoodayBeautie,0,1609,,"101SerangoonRoad,Singapore218006,Singapore",,2020-02-12 19:51:24.570642
1610,SpaThePlaza,0,1610,,"7500ABeachRoadThePlaza|#01-302ThePlaza,Singapore199591,Singapore",,2020-02-12 19:51:35.788524
1611,EssenceValeSpa,0,1611,,"75AirportBoulevardCrownePlazaChangiAirport|#01-01,CrownePlazaChangiAirport,Singapore819664,Singapore",,2020-02-12 19:51:48.093043
1612,KangJiaMassageSingapore,0,1612,,"Blk118AljuniedAve2#01-106,Singapore380118,Singapore",,2020-02-12 19:52:10.020776
1613,DrSpa,0,1613,,"9TanQueeLanStreet#01-02TanqueelanSuites,Singapore188098,Singapore",,2020-02-12 19:52:29.457357
1614,TimeCapsule,0,1614,,"AlongSingaporeRiver,Singapore,Singapore",,2020-02-12 19:52:52.910679
1615,Bonita,0,1615,,"1TrasLinkOrchidHotel|CBD,#01-10OrchidHotel,Singapore078867,Singapore",,2020-02-12 19:53:24.150051
1616,Jannheal,0,1616,,"545OrchardRoad|#04-35FarEastShoppingCentre,Singapore238882,Singapore",,2020-02-12 19:53:36.532358
1617,LifeSpa,0,1617,,"76BrasBasahRoadCarltonHotel|Level5,PremierWing,CarltonHotel,Singapore189558,Singapore",,2020-02-12 19:53:52.392983
1618,Fingerwork,0,1618,,"65CircularRoad|#02-01,Singapore049419,Singapore",,2020-02-12 19:54:08.943954
1619,KamalArtsLtd,0,1619,,"90GoodmanRoadGoodmanArtsCentre|BlkE03-31,Singapore439053,Singapore",,2020-02-12 19:54:19.552201
1620,RailCorridorArtSpace,0,1620,,ViaductatthejunctionofNorthBuonaVistaRoadandCommonwealthAvenue.Nearestaddress:31NorthBuonaVistaRoad.,,2020-02-12 19:54:30.701216
