POI_INDEX,ASPECTS,ATTRACTION_TYPES,ASPECTS_CRAWLED_TIME
80,war relics,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:43:42.121214
80,coastal park,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:43:42.135506
80,mangrove trail,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:43:42.150665
80,nice quiet park,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:43:42.166548
80,an oasis of tranquility,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:43:42.182232
80,trees provide,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:43:42.198395
80,secondary forest,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:43:42.214533
80,underground tunnel,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:43:42.231141
80,vivo city,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:43:42.246130
80,japanese invasion,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:43:42.261217
80,container ships,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:43:42.276527
80,mrt station,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:43:42.291362
80,main park,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:43:42.306479
80,sentosa island,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:43:42.322063
80,board walk,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:43:42.337699
80,hour walk,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:43:42.354555
80,,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:43:42.369837
80,,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:43:42.385528
80,,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:43:42.401370
81,ferry ride,"Nature & Parks, Islands",2020-02-21 20:43:55.667503
81,marina south pier,"Nature & Parks, Islands",2020-02-21 20:43:55.682559
81,john's island,"Nature & Parks, Islands",2020-02-21 20:43:55.697722
81,chinese temple,"Nature & Parks, Islands",2020-02-21 20:43:55.712642
81,tua pek kong temple,"Nature & Parks, Islands",2020-02-21 20:43:55.727553
81,hill top,"Nature & Parks, Islands",2020-02-21 20:43:55.743070
81,seek blessings,"Nature & Parks, Islands",2020-02-21 20:43:55.757911
81,hawker centre,"Nature & Parks, Islands",2020-02-21 20:43:55.773565
81,shrine,"Nature & Parks, Islands",2020-02-21 20:43:55.790551
81,pilgrimage,"Nature & Parks, Islands",2020-02-21 20:43:55.806271
81,tortoises,"Nature & Parks, Islands",2020-02-21 20:43:55.822328
81,devotees,"Nature & Parks, Islands",2020-02-21 20:43:55.838021
81,cruise,"Nature & Parks, Islands",2020-02-21 20:43:55.853822
81,saints,"Nature & Parks, Islands",2020-02-21 20:43:55.872691
81,shelter,"Nature & Parks, Islands",2020-02-21 20:43:55.889648
81,pavilions,"Nature & Parks, Islands",2020-02-21 20:43:55.908204
81,holy,"Nature & Parks, Islands",2020-02-21 20:43:55.924408
81,incense,"Nature & Parks, Islands",2020-02-21 20:43:55.940530
81,prayer,"Nature & Parks, Islands",2020-02-21 20:43:55.956588
82,take photos,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:44:09.586179
82,remove your shoes,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:44:09.616852
82,tamil nadu,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:44:09.646411
82,south bridge road,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:44:09.682033
82,photo pass,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:44:09.709342
82,located in china town,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:44:09.746265
82,religious place,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:44:09.781947
82,national monument,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:44:09.816756
82,fire walking ceremony,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:44:09.851929
82,dravidian style,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:44:09.883668
82,chinatown mrt,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:44:09.918069
82,worth a visit,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:44:09.950250
82,indian culture,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:44:09.973405
82,small fee,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:44:09.992645
82,little india,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:44:10.010098
82,deities,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:44:10.026639
82,goddess,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:44:10.042729
82,worship,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:44:10.062163
82,gopuram,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:44:10.088457
82,footwear,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:44:10.108169
82,sculptures,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:44:10.128239
82,,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:44:10.146705
83,farrer park mrt station,"Shopping, Shopping Malls",2020-02-21 20:44:23.206529
83,little india,"Shopping, Shopping Malls",2020-02-21 20:44:23.222331
83,food republic,"Shopping, Shopping Malls",2020-02-21 20:44:23.238080
83,food court,"Shopping, Shopping Malls",2020-02-21 20:44:23.253864
83,bakso,"Shopping, Shopping Malls",2020-02-21 20:44:23.271036
83,park royal hotel,"Shopping, Shopping Malls",2020-02-21 20:44:23.287453
83,kitchener road,"Shopping, Shopping Malls",2020-02-21 20:44:23.303346
83,golden village,"Shopping, Shopping Malls",2020-02-21 20:44:23.318823
83,purple line,"Shopping, Shopping Malls",2020-02-21 20:44:23.334623
83,retail outlets,"Shopping, Shopping Malls",2020-02-21 20:44:23.350584
83,during weekends,"Shopping, Shopping Malls",2020-02-21 20:44:23.367006
83,departmental store,"Shopping, Shopping Malls",2020-02-21 20:44:23.384977
83,mustafa centre,"Shopping, Shopping Malls",2020-02-21 20:44:23.403528
83,f b,"Shopping, Shopping Malls",2020-02-21 20:44:23.420318
83,lots of shops,"Shopping, Shopping Malls",2020-02-21 20:44:23.436265
83,local food,"Shopping, Shopping Malls",2020-02-21 20:44:23.453735
83,cinema,"Shopping, Shopping Malls",2020-02-21 20:44:23.470441
83,decathlon,"Shopping, Shopping Malls",2020-02-21 20:44:23.486927
83,shopping,"Shopping, Shopping Malls",2020-02-21 20:44:23.502543
83,movie,"Shopping, Shopping Malls",2020-02-21 20:44:23.518346
83,astons,"Shopping, Shopping Malls",2020-02-21 20:44:23.534435
83,ntuc,"Shopping, Shopping Malls",2020-02-21 20:44:23.550374
84,stained glass,"Sights & Landmarks, Churches & Cathedrals, Sacred & Religious Sites",2020-02-21 20:44:36.747646
84,city hall mrt station,"Sights & Landmarks, Churches & Cathedrals, Sacred & Religious Sites",2020-02-21 20:44:36.765392
84,old church,"Sights & Landmarks, Churches & Cathedrals, Sacred & Religious Sites",2020-02-21 20:44:36.784347
84,gothic style,"Sights & Landmarks, Churches & Cathedrals, Sacred & Religious Sites",2020-02-21 20:44:36.803917
84,foundation stone was laid,"Sights & Landmarks, Churches & Cathedrals, Sacred & Religious Sites",2020-02-21 20:44:36.822095
84,nice church,"Sights & Landmarks, Churches & Cathedrals, Sacred & Religious Sites",2020-02-21 20:44:36.837935
84,sir stamford raffles,"Sights & Landmarks, Churches & Cathedrals, Sacred & Religious Sites",2020-02-21 20:44:36.854391
84,colonial history,"Sights & Landmarks, Churches & Cathedrals, Sacred & Religious Sites",2020-02-21 20:44:36.870881
84,bustling city,"Sights & Landmarks, Churches & Cathedrals, Sacred & Religious Sites",2020-02-21 20:44:36.887827
84,quick look,"Sights & Landmarks, Churches & Cathedrals, Sacred & Religious Sites",2020-02-21 20:44:36.904506
84,national gallery,"Sights & Landmarks, Churches & Cathedrals, Sacred & Religious Sites",2020-02-21 20:44:36.921359
84,worship,"Sights & Landmarks, Churches & Cathedrals, Sacred & Religious Sites",2020-02-21 20:44:36.938241
84,plaques,"Sights & Landmarks, Churches & Cathedrals, Sacred & Religious Sites",2020-02-21 20:44:36.955044
84,nave,"Sights & Landmarks, Churches & Cathedrals, Sacred & Religious Sites",2020-02-21 20:44:36.973621
84,sanctuary,"Sights & Landmarks, Churches & Cathedrals, Sacred & Religious Sites",2020-02-21 20:44:36.990656
84,anglican,"Sights & Landmarks, Churches & Cathedrals, Sacred & Religious Sites",2020-02-21 20:44:37.007583
84,pew,"Sights & Landmarks, Churches & Cathedrals, Sacred & Religious Sites",2020-02-21 20:44:37.023856
84,parishioners,"Sights & Landmarks, Churches & Cathedrals, Sacred & Religious Sites",2020-02-21 20:44:37.040984
84,gospel,"Sights & Landmarks, Churches & Cathedrals, Sacred & Religious Sites",2020-02-21 20:44:37.057554
84,contemplation,"Sights & Landmarks, Churches & Cathedrals, Sacred & Religious Sites",2020-02-21 20:44:37.073990
84,pamphlet,"Sights & Landmarks, Churches & Cathedrals, Sacred & Religious Sites",2020-02-21 20:44:37.090427
84,spiritual,"Sights & Landmarks, Churches & Cathedrals, Sacred & Religious Sites",2020-02-21 20:44:37.107155
85,bakso,"Shopping, Shopping Malls",2020-02-21 20:44:50.138025
85,genki sushi,"Shopping, Shopping Malls",2020-02-21 20:44:50.153029
85,interesting area,"Shopping, Shopping Malls",2020-02-21 20:44:50.168389
85,food outlets,"Shopping, Shopping Malls",2020-02-21 20:44:50.183517
85,milk tea,"Shopping, Shopping Malls",2020-02-21 20:44:50.199254
85,bak kut teh,"Shopping, Shopping Malls",2020-02-21 20:44:50.214645
85,nice mall,"Shopping, Shopping Malls",2020-02-21 20:44:50.230300
85,food centre,"Shopping, Shopping Malls",2020-02-21 20:44:50.245916
85,mrt station,"Shopping, Shopping Malls",2020-02-21 20:44:50.261133
85,air conditioning,"Shopping, Shopping Malls",2020-02-21 20:44:50.276101
85,clarke quay,"Shopping, Shopping Malls",2020-02-21 20:44:50.291438
85,chinese new year,"Shopping, Shopping Malls",2020-02-21 20:44:50.307113
85,library,"Shopping, Shopping Malls",2020-02-21 20:44:50.322120
85,ntuc,"Shopping, Shopping Malls",2020-02-21 20:44:50.340266
85,chinatown,"Shopping, Shopping Malls",2020-02-21 20:44:50.355246
85,shop,"Shopping, Shopping Malls",2020-02-21 20:44:50.370467
85,macdonald,"Shopping, Shopping Malls",2020-02-21 20:44:50.386581
85,watches,"Shopping, Shopping Malls",2020-02-21 20:44:50.402633
85,jewelry,"Shopping, Shopping Malls",2020-02-21 20:44:50.418873
85,tourists,"Shopping, Shopping Malls",2020-02-21 20:44:50.435421
85,walkway,"Shopping, Shopping Malls",2020-02-21 20:44:50.452306
85,tiger,"Shopping, Shopping Malls",2020-02-21 20:44:50.468412
86,the cable car ride,"Nature & Parks, Sights & Landmarks, Outdoor Activities, Transportation, Hiking Trails, Scenic Walking Areas, Mass Transportation Systems, Tramways",2020-02-21 20:45:04.693564
