,POI_INDEX,ASPECTS,ATTRACTION_TYPES,ASPECTS_CRAWLED_TIME
1416,69,chanel,Shopping,2020-02-21 20:41:12.719751
1417,69,cosmetics,Shopping,2020-02-21 20:41:12.735746
1418,69,shoes,Shopping,2020-02-21 20:41:12.752008
1419,70,orchard road,"Sights & Landmarks, Other, Neighbourhoods, Historic Sites",2020-02-21 20:41:26.750768
1420,70,shop houses,"Sights & Landmarks, Other, Neighbourhoods, Historic Sites",2020-02-21 20:41:26.767497
1421,70,terrace houses,"Sights & Landmarks, Other, Neighbourhoods, Historic Sites",2020-02-21 20:41:26.783461
1422,70,conservation area,"Sights & Landmarks, Other, Neighbourhoods, Historic Sites",2020-02-21 20:41:26.800706
1423,70,peranakan style,"Sights & Landmarks, Other, Neighbourhoods, Historic Sites",2020-02-21 20:41:26.817299
1424,70,baroque architecture,"Sights & Landmarks, Other, Neighbourhoods, Historic Sites",2020-02-21 20:41:26.833040
1425,70,short street,"Sights & Landmarks, Other, Neighbourhoods, Historic Sites",2020-02-21 20:41:26.848892
1426,70,colorful street,"Sights & Landmarks, Other, Neighbourhoods, Historic Sites",2020-02-21 20:41:26.864083
1427,70,retail shopping,"Sights & Landmarks, Other, Neighbourhoods, Historic Sites",2020-02-21 20:41:26.879355
1428,70,somerset station,"Sights & Landmarks, Other, Neighbourhoods, Historic Sites",2020-02-21 20:41:26.895329
1429,70,step back in time,"Sights & Landmarks, Other, Neighbourhoods, Historic Sites",2020-02-21 20:41:26.911580
1430,70,up market,"Sights & Landmarks, Other, Neighbourhoods, Historic Sites",2020-02-21 20:41:26.927053
1431,70,photo ops,"Sights & Landmarks, Other, Neighbourhoods, Historic Sites",2020-02-21 20:41:26.945142
1432,70,restored,"Sights & Landmarks, Other, Neighbourhoods, Historic Sites",2020-02-21 20:41:26.962343
1433,70,shophouse,"Sights & Landmarks, Other, Neighbourhoods, Historic Sites",2020-02-21 20:41:26.978413
1434,70,stroll,"Sights & Landmarks, Other, Neighbourhoods, Historic Sites",2020-02-21 20:41:26.994010
1435,70,wealthy,"Sights & Landmarks, Other, Neighbourhoods, Historic Sites",2020-02-21 20:41:27.009687
1436,70,heritage,"Sights & Landmarks, Other, Neighbourhoods, Historic Sites",2020-02-21 20:41:27.025760
1437,70,precinct,"Sights & Landmarks, Other, Neighbourhoods, Historic Sites",2020-02-21 20:41:27.041533
1438,70,intact,"Sights & Landmarks, Other, Neighbourhoods, Historic Sites",2020-02-21 20:41:27.056898
1439,70,glimpse,"Sights & Landmarks, Other, Neighbourhoods, Historic Sites",2020-02-21 20:41:27.073302
1440,70,camera,"Sights & Landmarks, Other, Neighbourhoods, Historic Sites",2020-02-21 20:41:27.089445
1441,71,gotham city,"Sights & Landmarks, Architectural Buildings",2020-02-21 20:41:40.626152
1442,71,atlas bar,"Sights & Landmarks, Architectural Buildings",2020-02-21 20:41:40.641822
1443,71,imposing building,"Sights & Landmarks, Architectural Buildings",2020-02-21 20:41:40.658489
1444,71,raffles hospital,"Sights & Landmarks, Architectural Buildings",2020-02-21 20:41:40.674294
1445,71,bugis junction,"Sights & Landmarks, Architectural Buildings",2020-02-21 20:41:40.690518
1446,71,salvador dali,"Sights & Landmarks, Architectural Buildings",2020-02-21 20:41:40.707388
1447,71,interesting sculptures,"Sights & Landmarks, Architectural Buildings",2020-02-21 20:41:40.723133
1448,71,kampong glam,"Sights & Landmarks, Architectural Buildings",2020-02-21 20:41:40.739375
1449,71,sultan mosque,"Sights & Landmarks, Architectural Buildings",2020-02-21 20:41:40.756522
1450,71,arab street,"Sights & Landmarks, Architectural Buildings",2020-02-21 20:41:40.773548
1451,71,haji lane,"Sights & Landmarks, Architectural Buildings",2020-02-21 20:41:40.789987
1452,71,architecture,"Sights & Landmarks, Architectural Buildings",2020-02-21 20:41:40.807070
1453,71,gargoyles,"Sights & Landmarks, Architectural Buildings",2020-02-21 20:41:40.827473
1454,71,era,"Sights & Landmarks, Architectural Buildings",2020-02-21 20:41:40.844190
1455,71,gilded,"Sights & Landmarks, Architectural Buildings",2020-02-21 20:41:40.861319
1456,71,century,"Sights & Landmarks, Architectural Buildings",2020-02-21 20:41:40.877588
1457,71,exhibition,"Sights & Landmarks, Architectural Buildings",2020-02-21 20:41:40.894009
1458,71,greenery,"Sights & Landmarks, Architectural Buildings",2020-02-21 20:41:40.910178
1459,71,mrt,"Sights & Landmarks, Architectural Buildings",2020-02-21 20:41:40.925692
1460,72,clarke quay,"Nature & Parks, Bodies of Water",2020-02-21 20:41:54.032552
1461,72,boat ride,"Nature & Parks, Bodies of Water",2020-02-21 20:41:54.082912
1462,72,fullerton hotel,"Nature & Parks, Bodies of Water",2020-02-21 20:41:54.134908
1463,72,both sides,"Nature & Parks, Bodies of Water",2020-02-21 20:41:54.178253
1464,72,different perspective,"Nature & Parks, Bodies of Water",2020-02-21 20:41:54.208779
1465,72,marina bay sands,"Nature & Parks, Bodies of Water",2020-02-21 20:41:54.237282
1466,72,merlion park,"Nature & Parks, Bodies of Water",2020-02-21 20:41:54.263443
1467,72,great walk,"Nature & Parks, Bodies of Water",2020-02-21 20:41:54.291575
1468,72,laser show,"Nature & Parks, Bodies of Water",2020-02-21 20:41:54.320788
1469,72,light show,"Nature & Parks, Bodies of Water",2020-02-21 20:41:54.347131
1470,72,cruise,"Nature & Parks, Bodies of Water",2020-02-21 20:41:54.374872
1471,72,boats,"Nature & Parks, Bodies of Water",2020-02-21 20:41:54.405948
1472,72,sights,"Nature & Parks, Bodies of Water",2020-02-21 20:41:54.447345
1473,72,stroll,"Nature & Parks, Bodies of Water",2020-02-21 20:41:54.480343
1474,72,bum,"Nature & Parks, Bodies of Water",2020-02-21 20:41:54.510552
1475,72,commentary,"Nature & Parks, Bodies of Water",2020-02-21 20:41:54.539682
1476,72,skyscrapers,"Nature & Parks, Bodies of Water",2020-02-21 20:41:54.564826
1477,72,tourists,"Nature & Parks, Bodies of Water",2020-02-21 20:41:54.590656
1478,72,statue,"Nature & Parks, Bodies of Water",2020-02-21 20:41:54.614624
1479,72,skyline,"Nature & Parks, Bodies of Water",2020-02-21 20:41:54.640345
1480,72,daytime,"Nature & Parks, Bodies of Water",2020-02-21 20:41:54.658999
1481,72,reservoir,"Nature & Parks, Bodies of Water",2020-02-21 20:41:54.677652
1482,73,fantastic concert,"Sights & Landmarks, Arenas & Stadiums",2020-02-21 20:42:07.565200
1483,73,food and beverage,"Sights & Landmarks, Arenas & Stadiums",2020-02-21 20:42:07.583518
1484,73,f b,"Sights & Landmarks, Arenas & Stadiums",2020-02-21 20:42:07.602240
1485,73,air conditioning,"Sights & Landmarks, Arenas & Stadiums",2020-02-21 20:42:07.619276
1486,73,marina bay,"Sights & Landmarks, Arenas & Stadiums",2020-02-21 20:42:07.634051
1487,73,kallang,"Sights & Landmarks, Arenas & Stadiums",2020-02-21 20:42:07.649672
1488,73,field,"Sights & Landmarks, Arenas & Stadiums",2020-02-21 20:42:07.664879
1489,73,mall,"Sights & Landmarks, Arenas & Stadiums",2020-02-21 20:42:07.680488
1490,73,surf,"Sights & Landmarks, Arenas & Stadiums",2020-02-21 20:42:07.696059
1491,73,tickets,"Sights & Landmarks, Arenas & Stadiums",2020-02-21 20:42:07.710984
1492,73,acoustics,"Sights & Landmarks, Arenas & Stadiums",2020-02-21 20:42:07.726558
1493,73,athletics,"Sights & Landmarks, Arenas & Stadiums",2020-02-21 20:42:07.741713
1494,73,asia,"Sights & Landmarks, Arenas & Stadiums",2020-02-21 20:42:07.759010
1495,73,usher,"Sights & Landmarks, Arenas & Stadiums",2020-02-21 20:42:07.774383
1496,73,hsbc,"Sights & Landmarks, Arenas & Stadiums",2020-02-21 20:42:07.789714
1497,73,ravens,"Sights & Landmarks, Arenas & Stadiums",2020-02-21 20:42:07.804715
1498,73,commuting,"Sights & Landmarks, Arenas & Stadiums",2020-02-21 20:42:07.820918
1499,73,queue,"Sights & Landmarks, Arenas & Stadiums",2020-02-21 20:42:07.835749
1500,73,track,"Sights & Landmarks, Arenas & Stadiums",2020-02-21 20:42:07.850326
1501,73,series,"Sights & Landmarks, Arenas & Stadiums",2020-02-21 20:42:07.865907
1502,73,cooling,"Sights & Landmarks, Arenas & Stadiums",2020-02-21 20:42:07.881449
1503,73,shopping,"Sights & Landmarks, Arenas & Stadiums",2020-02-21 20:42:07.897611
1504,74,their lives,"Sights & Landmarks, Cemeteries",2020-02-21 20:42:20.908848
1505,74,kranji station,"Sights & Landmarks, Cemeteries",2020-02-21 20:42:20.976244
1506,74,men and women,"Sights & Landmarks, Cemeteries",2020-02-21 20:42:21.044448
1507,74,resting place,"Sights & Landmarks, Cemeteries",2020-02-21 20:42:21.094748
1508,74,buried here,"Sights & Landmarks, Cemeteries",2020-02-21 20:42:21.118013
1509,74,ultimate sacrifice,"Sights & Landmarks, Cemeteries",2020-02-21 20:42:21.142286
1510,74,fitting tribute,"Sights & Landmarks, Cemeteries",2020-02-21 20:42:21.165749
1511,74,moving place,"Sights & Landmarks, Cemeteries",2020-02-21 20:42:21.190908
1512,74,dawn service,"Sights & Landmarks, Cemeteries",2020-02-21 20:42:21.209535
1513,74,fallen soldiers,"Sights & Landmarks, Cemeteries",2020-02-21 20:42:21.227539
1514,74,pay respect,"Sights & Landmarks, Cemeteries",2020-02-21 20:42:21.246697
1515,74,solemn place,"Sights & Landmarks, Cemeteries",2020-02-21 20:42:21.262301
1516,74,humbling experience,"Sights & Landmarks, Cemeteries",2020-02-21 20:42:21.279374
1517,74,japanese invasion,"Sights & Landmarks, Cemeteries",2020-02-21 20:42:21.297638
1518,74,changi museum,"Sights & Landmarks, Cemeteries",2020-02-21 20:42:21.315623
1519,74,well worth the visit,"Sights & Landmarks, Cemeteries",2020-02-21 20:42:21.334064
1520,74,cemetery,"Sights & Landmarks, Cemeteries",2020-02-21 20:42:21.354813
1521,74,headstones,"Sights & Landmarks, Cemeteries",2020-02-21 20:42:21.372097
1522,74,remembrance,"Sights & Landmarks, Cemeteries",2020-02-21 20:42:21.389487
1523,74,servicemen,"Sights & Landmarks, Cemeteries",2020-02-21 20:42:21.408834
1524,75,serangoon road,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:34.619447
1525,75,little india,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:34.638297
1526,75,remove your shoes,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:34.656207
1527,75,hindu gods,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:34.673098
1528,75,indian state,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:34.689225
1529,75,holy water,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:34.705919
1530,75,interesting statues,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:34.722712
1531,75,tamil nadu,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:34.739917
1532,75,indian community,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:34.756220
1533,75,cultural experience,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:34.773313
1534,75,walking tour,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:34.789913
1535,75,taking pictures,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:34.807192
1536,75,worth a visit,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:34.823106
1537,75,praying,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:34.839278
1538,75,worshippers,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:34.856192
1539,75,ornate,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:34.875780
1540,75,blessings,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:34.892687
1541,75,gopuram,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:34.909060
1542,75,priest,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:34.926233
1543,75,destroyer,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:34.943817
1544,75,puja,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:34.964937
1545,75,victims,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:34.983707
1546,76,joss sticks,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:48.197443
1547,76,waterloo street,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:48.216337
1548,76,light incense,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:48.234226
1549,76,lotus flowers,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:48.250654
1550,76,chinese new year,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:48.267051
1551,76,sight to behold,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:48.284230
1552,76,mrt station,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:48.299660
1553,76,goddess,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:48.318565
1554,76,worshippers,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:48.336938
1555,76,prayer,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:48.354869
1556,76,bugis,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:48.370230
1557,76,calendar,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:48.386002
1558,76,healing,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:48.403751
1559,76,stalls,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:48.420305
1560,76,culture,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:48.437180
1561,76,tourists,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:42:48.453121
1562,77,dinosaur fossils,"Museums, Natural History Museums",2020-02-21 20:43:01.715709
1563,77,national university of singapore,"Museums, Natural History Museums",2020-02-21 20:43:01.745517
1564,77,stuffed animals,"Museums, Natural History Museums",2020-02-21 20:43:01.765210
1565,77,kent ridge,"Museums, Natural History Museums",2020-02-21 20:43:01.783409
1566,77,interesting exhibits,"Museums, Natural History Museums",2020-02-21 20:43:01.800034
1567,77,living organisms,"Museums, Natural History Museums",2020-02-21 20:43:01.816138
1568,77,display area,"Museums, Natural History Museums",2020-02-21 20:43:01.831315
1569,77,marine life,"Museums, Natural History Museums",2020-02-21 20:43:01.847649
1570,77,in south east asia,"Museums, Natural History Museums",2020-02-21 20:43:01.864442
1571,77,sea creatures,"Museums, Natural History Museums",2020-02-21 20:43:01.881614
1572,77,great collection,"Museums, Natural History Museums",2020-02-21 20:43:01.898539
1573,77,sir stamford raffles,"Museums, Natural History Museums",2020-02-21 20:43:01.914089
1574,77,worth a visit,"Museums, Natural History Museums",2020-02-21 20:43:01.930730
1575,77,souvenir shop,"Museums, Natural History Museums",2020-02-21 20:43:01.947565
1576,77,entry fee,"Museums, Natural History Museums",2020-02-21 20:43:01.965251
1577,77,nus,"Museums, Natural History Museums",2020-02-21 20:43:01.980732
1578,77,mammals,"Museums, Natural History Museums",2020-02-21 20:43:01.997167
1579,77,skeleton,"Museums, Natural History Museums",2020-02-21 20:43:02.014067
1580,77,whales,"Museums, Natural History Museums",2020-02-21 20:43:02.031099
1581,77,clementi,"Museums, Natural History Museums",2020-02-21 20:43:02.046988
1582,77,information,"Museums, Natural History Museums",2020-02-21 20:43:02.063445
1583,78,orchard road,"Traveller Resources, Visitor Centres",2020-02-21 20:43:15.022084
1584,78,information centre,"Traveller Resources, Visitor Centres",2020-02-21 20:43:15.041507
1585,78,great information,"Traveller Resources, Visitor Centres",2020-02-21 20:43:15.059213
1586,78,emerald hill,"Traveller Resources, Visitor Centres",2020-02-21 20:43:15.076608
1587,78,hop on hop off bus,"Traveller Resources, Visitor Centres",2020-02-21 20:43:15.092583
1588,78,public transport,"Traveller Resources, Visitor Centres",2020-02-21 20:43:15.108206
1589,78,itinerary,"Traveller Resources, Visitor Centres",2020-02-21 20:43:15.124003
1590,78,attractions,"Traveller Resources, Visitor Centres",2020-02-21 20:43:15.144493
1591,78,leaflet,"Traveller Resources, Visitor Centres",2020-02-21 20:43:15.164132
1592,78,interests,"Traveller Resources, Visitor Centres",2020-02-21 20:43:15.180884
1593,78,knowledge,"Traveller Resources, Visitor Centres",2020-02-21 20:43:15.201489
1594,78,tourists,"Traveller Resources, Visitor Centres",2020-02-21 20:43:15.220621
1595,78,mrt,"Traveller Resources, Visitor Centres",2020-02-21 20:43:15.237768
1596,79,dhoby ghaut mrt station,"Shopping, Shopping Malls",2020-02-21 20:43:28.271952
1597,79,bakso,"Shopping, Shopping Malls",2020-02-21 20:43:28.289374
1598,79,golden village,"Shopping, Shopping Malls",2020-02-21 20:43:28.306690
1599,79,shopping mall,"Shopping, Shopping Malls",2020-02-21 20:43:28.322384
1600,79,cold storage,"Shopping, Shopping Malls",2020-02-21 20:43:28.338028
1601,79,food court,"Shopping, Shopping Malls",2020-02-21 20:43:28.354588
1602,79,orchard road,"Shopping, Shopping Malls",2020-02-21 20:43:28.373198
1603,79,arcade games,"Shopping, Shopping Malls",2020-02-21 20:43:28.389622
1604,79,great mall,"Shopping, Shopping Malls",2020-02-21 20:43:28.406561
1605,79,lots of shops,"Shopping, Shopping Malls",2020-02-21 20:43:28.422876
1606,79,department store,"Shopping, Shopping Malls",2020-02-21 20:43:28.438678
1607,79,food stalls,"Shopping, Shopping Malls",2020-02-21 20:43:28.454540
1608,79,cinema,"Shopping, Shopping Malls",2020-02-21 20:43:28.470092
1609,79,movie,"Shopping, Shopping Malls",2020-02-21 20:43:28.487029
1610,79,cineplex,"Shopping, Shopping Malls",2020-02-21 20:43:28.502403
1611,79,yamaha,"Shopping, Shopping Malls",2020-02-21 20:43:28.517728
1612,79,challenger,"Shopping, Shopping Malls",2020-02-21 20:43:28.533338
1613,79,comic,"Shopping, Shopping Malls",2020-02-21 20:43:28.549403
1614,79,fabric,"Shopping, Shopping Malls",2020-02-21 20:43:28.565339
1615,79,varieties,"Shopping, Shopping Malls",2020-02-21 20:43:28.581798
1616,79,cuisine,"Shopping, Shopping Malls",2020-02-21 20:43:28.597578
1617,80,gun emplacements,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:43:42.069804
1618,80,machine gun,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:43:42.088022
1619,80,tamarind hill,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:43:42.104781
1620,80,war relics,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:43:42.121214
1621,80,coastal park,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:43:42.135506
1622,80,mangrove trail,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:43:42.150665
